Building L4 for 2026-01 from L0=data/L0 → data/layouts/L4_t1h_daily
  L4: 24 hours (granularity=daily)
  L4 day=2026-01-25 hour=18 rows=826
  L4 day=2026-01-25 hour=19 rows=407
  L4 day=2026-01-25 hour=20 rows=356
  L4 day=2026-01-25 hour=21 rows=362
  L4 day=2026-01-25 hour=22 rows=335
  L4 day=2026-01-25 hour=23 rows=246
  L4 day=2026-01-26 hour=0 rows=1624
  L4 day=2026-01-26 hour=1 rows=249
  L4 day=2026-01-26 hour=2 rows=256
  L4 day=2026-01-26 hour=3 rows=272
  L4 day=2026-01-26 hour=4 rows=334
  L4 day=2026-01-26 hour=5 rows=443
  L4 day=2026-01-26 hour=6 rows=903
  L4 day=2026-01-26 hour=7 rows=563
  L4 day=2026-01-26 hour=8 rows=593
  L4 day=2026-01-26 hour=9 rows=568
  L4 day=2026-01-26 hour=10 rows=519
  L4 day=2026-01-26 hour=11 rows=571
  L4 day=2026-01-26 hour=12 rows=947
  L4 day=2026-01-26 hour=13 rows=555
  L4 day=2026-01-26 hour=14 rows=557
  L4 day=2026-01-26 hour=15 rows=585
  L4 day=2026-01-26 hour=16 rows=595
  L4 day=2026-01-26 hour=17 rows=501
  L4 day=2026-01-26 hour=18 rows=789
  L4 day=2026-01-26 hour=19 rows=350
  L4 day=2026-01-26 hour=20 rows=321
  L4 day=2026-01-26 hour=21 rows=336
  L4 day=2026-01-26 hour=22 rows=289
  L4 day=2026-01-26 hour=23 rows=617
  L4 day=2026-01-27 hour=0 rows=1598
  L4 day=2026-01-27 hour=1 rows=195
  L4 day=2026-01-27 hour=2 rows=224
  L4 day=2026-01-27 hour=3 rows=249
  L4 day=2026-01-27 hour=4 rows=342
  L4 day=2026-01-27 hour=5 rows=470
  L4 day=2026-01-27 hour=6 rows=949
  L4 day=2026-01-27 hour=7 rows=572
  L4 day=2026-01-27 hour=8 rows=617
  L4 day=2026-01-27 hour=9 rows=605
  L4 day=2026-01-27 hour=10 rows=586
  L4 day=2026-01-27 hour=11 rows=591
  L4 day=2026-01-27 hour=12 rows=923
  L4 day=2026-01-27 hour=13 rows=564
  L4 day=2026-01-27 hour=14 rows=536
  L4 day=2026-01-27 hour=15 rows=532
  L4 day=2026-01-27 hour=16 rows=491
  L4 day=2026-01-27 hour=17 rows=456
  L4 day=2026-01-27 hour=18 rows=821
  L4 day=2026-01-27 hour=19 rows=356
  L4 day=2026-01-27 hour=20 rows=318
  L4 day=2026-01-27 hour=21 rows=317
  L4 day=2026-01-27 hour=22 rows=263
  L4 day=2026-01-27 hour=23 rows=235
  L4 day=2026-01-28 hour=0 rows=1558
  L4 day=2026-01-28 hour=1 rows=207
  L4 day=2026-01-28 hour=2 rows=211
  L4 day=2026-01-28 hour=3 rows=273
  L4 day=2026-01-28 hour=4 rows=354
  L4 day=2026-01-28 hour=5 rows=451
  L4 day=2026-01-28 hour=6 rows=919
  L4 day=2026-01-28 hour=7 rows=551
  L4 day=2026-01-28 hour=8 rows=509
  L4 day=2026-01-28 hour=9 rows=580
  L4 day=2026-01-28 hour=10 rows=570
  L4 day=2026-01-28 hour=11 rows=573
  L4 day=2026-01-28 hour=12 rows=976
  L4 day=2026-01-28 hour=13 rows=552
  L4 day=2026-01-28 hour=14 rows=556
  L4 day=2026-01-28 hour=15 rows=492
  L4 day=2026-01-28 hour=16 rows=513
  L4 day=2026-01-28 hour=17 rows=455
  L4 day=2026-01-28 hour=18 rows=786
  L4 day=2026-01-28 hour=19 rows=328
  L4 day=2026-01-28 hour=20 rows=325
  L4 day=2026-01-28 hour=21 rows=316
  L4 day=2026-01-28 hour=22 rows=288
  L4 day=2026-01-28 hour=23 rows=253
  L4 day=2026-01-29 hour=0 rows=1586
  L4 day=2026-01-29 hour=1 rows=231
  L4 day=2026-01-29 hour=2 rows=261
  L4 day=2026-01-29 hour=3 rows=305
  L4 day=2026-01-29 hour=4 rows=394
  L4 day=2026-01-29 hour=5 rows=456
  L4 day=2026-01-29 hour=6 rows=902
  L4 day=2026-01-29 hour=7 rows=517
  L4 day=2026-01-29 hour=8 rows=593
  L4 day=2026-01-29 hour=9 rows=588
  L4 day=2026-01-29 hour=10 rows=591
  L4 day=2026-01-29 hour=11 rows=583
  L4 day=2026-01-29 hour=12 rows=1003
  L4 day=2026-01-29 hour=13 rows=525
  L4 day=2026-01-29 hour=14 rows=544
  L4 day=2026-01-29 hour=15 rows=538
  L4 day=2026-01-29 hour=16 rows=535
  L4 day=2026-01-29 hour=17 rows=447
  L4 day=2026-01-29 hour=18 rows=844
  L4 day=2026-01-29 hour=19 rows=399
  L4 day=2026-01-29 hour=20 rows=399
  L4 day=2026-01-29 hour=21 rows=349
  L4 day=2026-01-29 hour=22 rows=281
  L4 day=2026-01-29 hour=23 rows=262
  L4 day=2026-01-30 hour=0 rows=1620
  L4 day=2026-01-30 hour=1 rows=235
  L4 day=2026-01-30 hour=2 rows=230
  L4 day=2026-01-30 hour=3 rows=239
  L4 day=2026-01-30 hour=4 rows=349
  L4 day=2026-01-30 hour=5 rows=407
  L4 day=2026-01-30 hour=6 rows=835
  L4 day=2026-01-30 hour=7 rows=512
  L4 day=2026-01-30 hour=8 rows=532
  L4 day=2026-01-30 hour=9 rows=530
  L4 day=2026-01-30 hour=10 rows=502
  L4 day=2026-01-30 hour=11 rows=458
  L4 day=2026-01-30 hour=12 rows=893
  L4 day=2026-01-30 hour=13 rows=483
  L4 day=2026-01-30 hour=14 rows=525
  L4 day=2026-01-30 hour=15 rows=465
  L4 day=2026-01-30 hour=16 rows=457
  L4 day=2026-01-30 hour=17 rows=430
  L4 day=2026-01-30 hour=18 rows=761
  L4 day=2026-01-30 hour=19 rows=367
  L4 day=2026-01-30 hour=20 rows=337
  L4 day=2026-01-30 hour=21 rows=307
  L4 day=2026-01-30 hour=22 rows=271
  L4 day=2026-01-30 hour=23 rows=280
  L4 day=2026-01-31 hour=0 rows=1643
  L4 day=2026-01-31 hour=1 rows=224
  L4 day=2026-01-31 hour=2 rows=219
  L4 day=2026-01-31 hour=3 rows=214
  L4 day=2026-01-31 hour=4 rows=259
  L4 day=2026-01-31 hour=5 rows=297
  L4 day=2026-01-31 hour=6 rows=707
  L4 day=2026-01-31 hour=7 rows=407
  L4 day=2026-01-31 hour=8 rows=409
  L4 day=2026-01-31 hour=9 rows=448
  L4 day=2026-01-31 hour=10 rows=440
  L4 day=2026-01-31 hour=11 rows=454
  L4 day=2026-01-31 hour=12 rows=880
  L4 day=2026-01-31 hour=13 rows=504
  L4 day=2026-01-31 hour=14 rows=475
  L4 day=2026-01-31 hour=15 rows=456
  L4 day=2026-01-31 hour=16 rows=458
  L4 day=2026-01-31 hour=17 rows=387
  L4 day=2026-01-31 hour=18 rows=694
  L4 day=2026-01-31 hour=19 rows=293
  L4 day=2026-01-31 hour=20 rows=313
  L4 day=2026-01-31 hour=21 rows=270
  L4 day=2026-01-31 hour=22 rows=267
  L4 day=2026-01-31 hour=23 rows=218
[L4] 2026-01 base_rows=381713 rows=420814 out=data/layouts/L4_t1h_daily/L4/year=2026/month=01 total_s=2025.947
