Building L2 for 2026-01 from L0=data/L0 → data/layouts/L2_t1000_r50000
  L2: 1792 candidate region cells
  L2 [1/1792] region=(-22,96) rows=1
  L2 [404/1792] region=(11,7) rows=1
  L2 [425/1792] region=(11,87) rows=0
  L2 [445/1792] region=(11,107) rows=47
  L2 [450/1792] region=(11,112) rows=0
  L2 [452/1792] region=(11,114) rows=1
  L2 [456/1792] region=(11,118) rows=530
  L2 [458/1792] region=(11,120) rows=104460
  L2 [459/1792] region=(11,121) rows=57299
  L2 [460/1792] region=(11,122) rows=27122
  L2 [461/1792] region=(11,123) rows=56108
  L2 [462/1792] region=(11,124) rows=42763
  L2 [463/1792] region=(11,125) rows=10112
  L2 [464/1792] region=(11,126) rows=21320
  L2 [465/1792] region=(11,127) rows=84357
  L2 [466/1792] region=(11,128) rows=218086
  L2 [467/1792] region=(11,129) rows=17039
  L2 [468/1792] region=(11,130) rows=2863
  L2 [469/1792] region=(11,131) rows=1402
  L2 [470/1792] region=(11,132) rows=85
  L2 [471/1792] region=(12,0) rows=41
  L2 [473/1792] region=(12,2) rows=46
  L2 [475/1792] region=(12,4) rows=0
  L2 [500/1792] region=(12,29) rows=0
  L2 [525/1792] region=(12,54) rows=0
  L2 [550/1792] region=(12,79) rows=1
  L2 [575/1792] region=(12,104) rows=0
  L2 [588/1792] region=(12,117) rows=2
  L2 [590/1792] region=(12,119) rows=9465
  L2 [591/1792] region=(12,120) rows=97699
  L2 [592/1792] region=(12,121) rows=250853
  L2 [593/1792] region=(12,122) rows=137340
  L2 [594/1792] region=(12,123) rows=147723
  L2 [595/1792] region=(12,124) rows=169343
  L2 [596/1792] region=(12,125) rows=55397
  L2 [597/1792] region=(12,126) rows=25192
  L2 [598/1792] region=(12,127) rows=257173
  L2 [599/1792] region=(12,128) rows=156747
  L2 [600/1792] region=(12,129) rows=13307
  L2 [601/1792] region=(12,130) rows=512
  L2 [602/1792] region=(12,131) rows=68
  L2 [625/1792] region=(13,33) rows=0
  L2 [650/1792] region=(13,58) rows=0
  L2 [675/1792] region=(13,83) rows=0
  L2 [700/1792] region=(13,108) rows=0
  L2 [707/1792] region=(13,115) rows=24
  L2 [711/1792] region=(13,119) rows=846
  L2 [712/1792] region=(13,120) rows=250325
  L2 [713/1792] region=(13,121) rows=50917
  L2 [714/1792] region=(13,122) rows=5263
  L2 [715/1792] region=(13,123) rows=7379
  L2 [716/1792] region=(13,124) rows=51935
  L2 [717/1792] region=(13,125) rows=185530
  L2 [718/1792] region=(13,126) rows=215651
  L2 [719/1792] region=(13,127) rows=260492
  L2 [720/1792] region=(13,128) rows=35626
  L2 [721/1792] region=(13,129) rows=160
  L2 [722/1792] region=(14,0) rows=93
  L2 [725/1792] region=(14,3) rows=0
  L2 [750/1792] region=(14,28) rows=0
  L2 [775/1792] region=(14,53) rows=0
  L2 [800/1792] region=(14,88) rows=0
  L2 [825/1792] region=(14,113) rows=0
  L2 [831/1792] region=(14,119) rows=474
  L2 [832/1792] region=(14,120) rows=133978
  L2 [833/1792] region=(14,121) rows=232093
  L2 [834/1792] region=(14,122) rows=108998
  L2 [835/1792] region=(14,123) rows=161106
  L2 [836/1792] region=(14,124) rows=182078
  L2 [837/1792] region=(14,125) rows=40961
  L2 [838/1792] region=(14,126) rows=3732
  L2 [839/1792] region=(14,129) rows=64
  L2 [840/1792] region=(14,130) rows=78
  L2 [842/1792] region=(15,0) rows=13
  L2 [850/1792] region=(15,8) rows=0
  L2 [855/1792] region=(15,13) rows=14
  L2 [875/1792] region=(15,53) rows=0
  L2 [900/1792] region=(15,78) rows=0
  L2 [925/1792] region=(15,113) rows=0
  L2 [932/1792] region=(15,120) rows=1676
  L2 [933/1792] region=(15,121) rows=164644
  L2 [934/1792] region=(15,122) rows=123992
  L2 [935/1792] region=(15,123) rows=3977
  L2 [936/1792] region=(15,124) rows=1
  L2 [939/1792] region=(15,130) rows=7
  L2 [940/1792] region=(15,131) rows=1
  L2 [950/1792] region=(16,9) rows=0
  L2 [975/1792] region=(16,34) rows=0
  L2 [1000/1792] region=(16,84) rows=0
  L2 [1011/1792] region=(16,100) rows=48
  L2 [1025/1792] region=(16,114) rows=0
  L2 [1030/1792] region=(16,119) rows=3203
  L2 [1031/1792] region=(16,120) rows=17675
  L2 [1032/1792] region=(16,121) rows=81735
  L2 [1033/1792] region=(16,122) rows=288509
  L2 [1034/1792] region=(16,123) rows=14060
  L2 [1035/1792] region=(16,124) rows=1557
  L2 [1038/1792] region=(16,128) rows=8
  L2 [1042/1792] region=(17,0) rows=42
  L2 [1050/1792] region=(17,48) rows=0
  L2 [1075/1792] region=(17,81) rows=0
  L2 [1100/1792] region=(17,106) rows=0
  L2 [1107/1792] region=(17,113) rows=20
  L2 [1112/1792] region=(17,118) rows=280
  L2 [1113/1792] region=(17,119) rows=1303
  L2 [1114/1792] region=(17,120) rows=3382
  L2 [1115/1792] region=(17,121) rows=38806
  L2 [1116/1792] region=(17,122) rows=51106
  L2 [1117/1792] region=(17,123) rows=232996
  L2 [1118/1792] region=(17,124) rows=12867
  L2 [1125/1792] region=(18,33) rows=13
  L2 [1150/1792] region=(18,66) rows=0
  L2 [1175/1792] region=(18,91) rows=0
  L2 [1200/1792] region=(18,120) rows=1353
  L2 [1201/1792] region=(18,121) rows=39983
  L2 [1202/1792] region=(18,122) rows=19312
  L2 [1203/1792] region=(18,123) rows=109581
  L2 [1204/1792] region=(18,124) rows=27591
  L2 [1205/1792] region=(18,125) rows=110
  L2 [1206/1792] region=(18,127) rows=1
  L2 [1207/1792] region=(18,130) rows=54
  L2 [1225/1792] region=(19,40) rows=0
  L2 [1250/1792] region=(19,65) rows=0
  L2 [1275/1792] region=(19,90) rows=0
  L2 [1282/1792] region=(19,120) rows=32
  L2 [1283/1792] region=(19,121) rows=10543
  L2 [1284/1792] region=(19,122) rows=5863
  L2 [1285/1792] region=(19,123) rows=1753
  L2 [1286/1792] region=(19,124) rows=6422
  L2 [1287/1792] region=(19,125) rows=2011
  L2 [1288/1792] region=(19,126) rows=346
  L2 [1289/1792] region=(19,127) rows=274
  L2 [1290/1792] region=(19,128) rows=36
  L2 [1291/1792] region=(19,129) rows=84
  L2 [1292/1792] region=(19,130) rows=237
  L2 [1293/1792] region=(19,131) rows=3
  L2 [1297/1792] region=(20,11) rows=38
  L2 [1300/1792] region=(20,14) rows=0
  L2 [1325/1792] region=(20,39) rows=0
  L2 [1350/1792] region=(20,64) rows=0
  L2 [1364/1792] region=(20,121) rows=336
  L2 [1365/1792] region=(20,122) rows=2747
  L2 [1366/1792] region=(20,123) rows=1008
  L2 [1367/1792] region=(20,124) rows=2017
  L2 [1368/1792] region=(20,125) rows=1704
  L2 [1369/1792] region=(20,126) rows=1088
  L2 [1370/1792] region=(20,127) rows=586
  L2 [1371/1792] region=(20,128) rows=635
  L2 [1372/1792] region=(20,129) rows=516
  L2 [1373/1792] region=(20,130) rows=337
  L2 [1374/1792] region=(20,131) rows=65
  L2 [1375/1792] region=(20,132) rows=35
  L2 [1376/1792] region=(20,135) rows=7
  L2 [1385/1792] region=(21,11) rows=34
  L2 [1400/1792] region=(21,26) rows=0
  L2 [1425/1792] region=(21,51) rows=0
  L2 [1433/1792] region=(21,122) rows=2525
  L2 [1434/1792] region=(21,123) rows=709
  L2 [1435/1792] region=(21,124) rows=1108
  L2 [1436/1792] region=(21,125) rows=1514
  L2 [1437/1792] region=(21,126) rows=834
  L2 [1438/1792] region=(21,127) rows=86
  L2 [1439/1792] region=(21,128) rows=50
  L2 [1440/1792] region=(21,129) rows=263
  L2 [1441/1792] region=(21,130) rows=98
  L2 [1442/1792] region=(21,131) rows=19
  L2 [1443/1792] region=(21,132) rows=5
  L2 [1444/1792] region=(21,133) rows=23
  L2 [1445/1792] region=(21,134) rows=8
  L2 [1446/1792] region=(21,135) rows=2
  L2 [1449/1792] region=(22,1) rows=1
  L2 [1450/1792] region=(22,2) rows=0
  L2 [1475/1792] region=(22,28) rows=0
  L2 [1480/1792] region=(22,33) rows=26
  L2 [1486/1792] region=(22,121) rows=1074
  L2 [1487/1792] region=(22,122) rows=1648
  L2 [1488/1792] region=(22,123) rows=403
  L2 [1489/1792] region=(22,124) rows=783
  L2 [1490/1792] region=(22,125) rows=435
  L2 [1491/1792] region=(22,126) rows=411
  L2 [1492/1792] region=(22,127) rows=269
  L2 [1493/1792] region=(22,128) rows=755
  L2 [1494/1792] region=(22,129) rows=113
  L2 [1495/1792] region=(22,131) rows=1
  L2 [1496/1792] region=(22,132) rows=12
  L2 [1497/1792] region=(22,133) rows=4
  L2 [1498/1792] region=(22,134) rows=12
  L2 [1500/1792] region=(22,143) rows=0
  L2 [1502/1792] region=(23,0) rows=52
  L2 [1511/1792] region=(23,13) rows=50
  L2 [1518/1792] region=(23,121) rows=29
  L2 [1519/1792] region=(23,122) rows=59
  L2 [1520/1792] region=(23,123) rows=3
  L2 [1521/1792] region=(23,124) rows=55
  L2 [1522/1792] region=(23,125) rows=52
  L2 [1523/1792] region=(23,126) rows=30
  L2 [1524/1792] region=(23,127) rows=47
  L2 [1525/1792] region=(23,128) rows=470
  L2 [1526/1792] region=(23,129) rows=283
  L2 [1527/1792] region=(23,130) rows=90
  L2 [1528/1792] region=(23,131) rows=31
  L2 [1529/1792] region=(23,133) rows=1
  L2 [1530/1792] region=(23,134) rows=15
  L2 [1534/1792] region=(24,122) rows=15
  L2 [1535/1792] region=(24,123) rows=68
  L2 [1536/1792] region=(24,124) rows=327
  L2 [1537/1792] region=(24,125) rows=15
  L2 [1538/1792] region=(24,126) rows=23
  L2 [1539/1792] region=(24,127) rows=3
  L2 [1540/1792] region=(24,128) rows=8
  L2 [1541/1792] region=(24,129) rows=18
  L2 [1542/1792] region=(24,131) rows=67
  L2 [1543/1792] region=(24,132) rows=35
  L2 [1544/1792] region=(24,133) rows=14
  L2 [1547/1792] region=(25,124) rows=116
  L2 [1549/1792] region=(25,128) rows=1
  L2 [1550/1792] region=(25,129) rows=51
  L2 [1551/1792] region=(25,130) rows=3
  L2 [1552/1792] region=(25,132) rows=2
  L2 [1553/1792] region=(25,133) rows=141
  L2 [1554/1792] region=(25,134) rows=11
  L2 [1559/1792] region=(26,129) rows=2
  L2 [1560/1792] region=(26,133) rows=59
  L2 [1561/1792] region=(26,134) rows=81
  L2 [1575/1792] region=(29,156) rows=0
  L2 [1587/1792] region=(33,129) rows=15
  L2 [1600/1792] region=(37,168) rows=0
  L2 [1625/1792] region=(46,184) rows=0
  L2 [1650/1792] region=(56,199) rows=0
  L2 [1675/1792] region=(65,215) rows=0
  L2 [1700/1792] region=(75,230) rows=0
  L2 [1725/1792] region=(84,245) rows=0
  L2 [1750/1792] region=(93,261) rows=0
  L2 [1775/1792] region=(103,276) rows=0
  L2 [1792/1792] region=(109,287) rows=44
[L2] 2026-01 base_rows=381709 rows=6750581 out=data/layouts/L2_t1000_r50000/L2/year=2026/month=01 total_s=2218.260
