### [09:12:46] build L2 daily @ 50km (tile=1000, matches original tile)
Building L2 for 2026-01 from L0=data/L0 → data/layouts_daily
  L2: 376 candidate region cells × 31 day(s) (granularity=daily)
  L2 [209/302] region_x=24/region_y=125 rows=15  sources=1
  L2 [210/302] region_x=24/region_y=126 rows=23  sources=1
  L2 [211/302] region_x=24/region_y=127 rows=3  sources=1
  L2 [212/302] region_x=24/region_y=128 rows=8  sources=1
  L2 [213/302] region_x=24/region_y=129 rows=18  sources=1
  L2 [214/302] region_x=24/region_y=131 rows=67  sources=1
  L2 [215/302] region_x=24/region_y=132 rows=35  sources=1
  L2 [216/302] region_x=24/region_y=133 rows=14  sources=1
  L2 [217/302] region_x=25/region_y=124 rows=116  sources=1
  L2 [218/302] region_x=25/region_y=128 rows=1  sources=1
  L2 [219/302] region_x=25/region_y=129 rows=51  sources=1
  L2 [220/302] region_x=25/region_y=130 rows=3  sources=1
  L2 [221/302] region_x=25/region_y=132 rows=2  sources=1
  L2 [222/302] region_x=25/region_y=133 rows=141  sources=1
  L2 [223/302] region_x=25/region_y=134 rows=11  sources=1
  L2 [224/302] region_x=26/region_y=129 rows=2  sources=1
  L2 [225/302] region_x=26/region_y=133 rows=59  sources=1
  L2 [226/302] region_x=26/region_y=134 rows=81  sources=1
  L2 [227/302] region_x=3/region_y=114 rows=1  sources=1
  L2 [228/302] region_x=3/region_y=116 rows=1  sources=1
  L2 [229/302] region_x=3/region_y=121 rows=31  sources=2
  L2 [230/302] region_x=3/region_y=122 rows=120  sources=17
  L2 [231/302] region_x=3/region_y=123 rows=1569  sources=29
  L2 [232/302] region_x=3/region_y=124 rows=11203  sources=31
  L2 [233/302] region_x=3/region_y=125 rows=6804  sources=31
  L2 [234/302] region_x=3/region_y=126 rows=26  sources=3
  L2 [235/302] region_x=33/region_y=129 rows=15  sources=1
  L2 [236/302] region_x=4/region_y=117 rows=1  sources=1
  L2 [237/302] region_x=4/region_y=118 rows=1  sources=1
  L2 [238/302] region_x=4/region_y=119 rows=1  sources=1
  L2 [239/302] region_x=4/region_y=120 rows=13  sources=5
  L2 [240/302] region_x=4/region_y=121 rows=85  sources=10
  L2 [241/302] region_x=4/region_y=122 rows=5056  sources=31
  L2 [242/302] region_x=4/region_y=123 rows=21345  sources=31
  L2 [243/302] region_x=4/region_y=124 rows=18487  sources=31
  L2 [244/302] region_x=4/region_y=125 rows=12145  sources=31
  L2 [245/302] region_x=4/region_y=126 rows=618  sources=29
  L2 [246/302] region_x=4/region_y=127 rows=1  sources=1
  L2 [247/302] region_x=5/region_y=118 rows=6  sources=3
  L2 [248/302] region_x=5/region_y=119 rows=126  sources=9
  L2 [249/302] region_x=5/region_y=120 rows=173  sources=11
  L2 [250/302] region_x=5/region_y=121 rows=1278  sources=17
  L2 [251/302] region_x=5/region_y=122 rows=27890  sources=31
  L2 [252/302] region_x=5/region_y=123 rows=21875  sources=31
  L2 [253/302] region_x=5/region_y=124 rows=9150  sources=31
  L2 [254/302] region_x=5/region_y=125 rows=6208  sources=31
  L2 [255/302] region_x=5/region_y=126 rows=665  sources=23
  L2 [256/302] region_x=5/region_y=127 rows=113  sources=4
  L2 [257/302] region_x=6/region_y=118 rows=26  sources=3
  L2 [258/302] region_x=6/region_y=119 rows=1231  sources=15
  L2 [259/302] region_x=6/region_y=120 rows=1872  sources=14
  L2 [260/302] region_x=6/region_y=121 rows=756  sources=13
  L2 [261/302] region_x=6/region_y=122 rows=8897  sources=31
  L2 [262/302] region_x=6/region_y=123 rows=17283  sources=31
  L2 [263/302] region_x=6/region_y=124 rows=6881  sources=29
  L2 [264/302] region_x=6/region_y=125 rows=1487  sources=18
  L2 [265/302] region_x=6/region_y=126 rows=171  sources=13
  L2 [266/302] region_x=6/region_y=127 rows=37  sources=5
  L2 [267/302] region_x=6/region_y=128 rows=8  sources=2
  L2 [268/302] region_x=7/region_y=111 rows=4  sources=1
  L2 [269/302] region_x=7/region_y=118 rows=42  sources=4
  L2 [270/302] region_x=7/region_y=119 rows=4312  sources=15
  L2 [271/302] region_x=7/region_y=120 rows=10415  sources=31
  L2 [272/302] region_x=7/region_y=121 rows=3681  sources=30
  L2 [273/302] region_x=7/region_y=122 rows=15612  sources=31
  L2 [274/302] region_x=7/region_y=123 rows=29929  sources=31
  L2 [275/302] region_x=7/region_y=124 rows=33959  sources=31
  L2 [276/302] region_x=7/region_y=125 rows=23363  sources=31
  L2 [277/302] region_x=7/region_y=126 rows=6751  sources=31
  L2 [278/302] region_x=7/region_y=127 rows=412  sources=20
  L2 [279/302] region_x=7/region_y=128 rows=57  sources=7
  L2 [280/302] region_x=8/region_y=118 rows=831  sources=13
  L2 [281/302] region_x=8/region_y=119 rows=16135  sources=25
  L2 [282/302] region_x=8/region_y=120 rows=15338  sources=31
  L2 [283/302] region_x=8/region_y=121 rows=13544  sources=30
  L2 [284/302] region_x=8/region_y=122 rows=38182  sources=31
  L2 [285/302] region_x=8/region_y=123 rows=23647  sources=31
  L2 [286/302] region_x=8/region_y=124 rows=37467  sources=31
  L2 [287/302] region_x=8/region_y=125 rows=105095  sources=31
  L2 [288/302] region_x=8/region_y=126 rows=144177  sources=31
  L2 [289/302] region_x=8/region_y=127 rows=39402  sources=31
  L2 [290/302] region_x=8/region_y=128 rows=1716  sources=31
  L2 [291/302] region_x=9/region_y=117 rows=13  sources=2
  L2 [292/302] region_x=9/region_y=118 rows=2577  sources=13
  L2 [293/302] region_x=9/region_y=119 rows=21813  sources=31
  L2 [294/302] region_x=9/region_y=120 rows=10068  sources=31
  L2 [295/302] region_x=9/region_y=121 rows=30908  sources=31
  L2 [296/302] region_x=9/region_y=122 rows=54958  sources=31
  L2 [297/302] region_x=9/region_y=123 rows=34  sources=6
  L2 [298/302] region_x=9/region_y=125 rows=15099  sources=31
  L2 [299/302] region_x=9/region_y=126 rows=75990  sources=31
  L2 [300/302] region_x=9/region_y=127 rows=179433  sources=31
  L2 [301/302] region_x=9/region_y=128 rows=35917  sources=31
  L2 [302/302] region_x=9/region_y=129 rows=496  sources=19
  L2 2026-01 compacted: rows=6749936 out=data/layout_compact/L2/year=2026/month=01 total_s=28.163
### [10:01:36] DONE
daily   L2 files: 4154
compact L2 files: 302
